mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__n_estimators,param_classifier__min_samples_split,param_classifier__min_samples_leaf,param_classifier__max_features,param_classifier__max_depth,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
1.0316685835520427,0.016121779737188292,0.16285506884256998,0.005000774926704219,100,5,4,0.4,40,"{'classifier__n_estimators': 100, 'classifier__min_samples_split': 5, 'classifier__min_samples_leaf': 4, 'classifier__max_features': 0.4, 'classifier__max_depth': 40}",0.999937846222731,0.9995648759964915,0.9998756873569317,0.9997928031920513,0.0001631543972361036,4
4.773342768351237,0.07606887235871429,0.25357762972513836,0.0060868098643548085,600,2,1,0.4,,"{'classifier__n_estimators': 600, 'classifier__min_samples_split': 2, 'classifier__min_samples_leaf': 1, 'classifier__max_features': 0.4, 'classifier__max_depth': None}",0.999937846222731,1.0,1.0,0.9999792820742437,2.9299571588862503e-05,1
0.9660158157348633,0.008920029272344338,0.16065780321756998,0.0006889920827565615,100,2,1,0.4,10,"{'classifier__n_estimators': 100, 'classifier__min_samples_split': 2, 'classifier__min_samples_leaf': 1, 'classifier__max_features': 0.4, 'classifier__max_depth': 10}",0.9554633635628794,0.9593700417977605,0.9590586640219497,0.9579640231275298,0.0017727967966889,5
2.269477049509684,0.010612466611254662,0.2168578306833903,0.004435727040616699,400,5,4,sqrt,,"{'classifier__n_estimators': 400, 'classifier__min_samples_split': 5, 'classifier__min_samples_leaf': 4, 'classifier__max_features': 'sqrt', 'classifier__max_depth': None}",0.9998135437492599,0.9998135284881466,0.9998756873569317,0.9998342531981127,2.9298375336065945e-05,3
0.6967971324920654,0.0005748767184063721,0.16245206197102866,0.001356359033456267,100,10,4,log2,40,"{'classifier__n_estimators': 100, 'classifier__min_samples_split': 10, 'classifier__min_samples_leaf': 4, 'classifier__max_features': 'log2', 'classifier__max_depth': 40}",0.9998135437492599,0.9998756873569317,0.9998756839596017,0.9998549716885977,2.9293976869211735e-05,2
